,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,completion_time_ms
1171,0.1920158395498246,121,5,11,0.0,0.0,0.9090909090909092,2,3,first_upper,compound,reviews-307170-0002,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3599
1172,0.7785784779753973,122,4,5,0.0001541149415055636,0.31301999999999996,0.4,5,4,other,obj,reviews-219984-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,5306
1173,0.8141012009716431,123,9,3,0.0,0.30027,0.3333333333333333,1,6,first_upper,advmod,reviews-392826-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2782
1174,0.265095251951067,124,1,4,0.0005077750186724901,0.0,0.75,4,3,other,punct,reviews-336285-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2799
1175,0.7630323297091355,125,5,6,0.0007295136734755214,-0.25198000000000004,0.16666666666666666,2,3,other,advmod,reviews-346563-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3928
1176,0.7393600043766362,126,2,11,0.019381276736916517,0.0,0.3636363636363637,2,2,other,cop,reviews-369608-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3852
1177,0.5573019591857933,127,4,4,0.0,0.74339,1.0,1,5,first_upper,amod,reviews-329807-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2838
1178,0.8169687429055952,128,1,3,0.0005077750186724901,0.0,0.3333333333333333,3,3,other,punct,reviews-374344-0008,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2409
1179,0.21829164451777008,129,1,9,0.0,-0.19821,0.6666666666666666,1,3,all_upper,nsubj,reviews-329807-0002,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2651
1180,0.5905054895828585,130,12,6,0.0,0.45014,0.3333333333333333,1,4,first_upper,amod,reviews-363428-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,9013
1181,0.356324671956213,131,1,6,0.10789649946520877,0.0,0.5,3,1,other,punct,reviews-124492-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2843
1182,0.8985162641116444,132,2,10,0.009592589275547295,0.0,0.1,6,3,other,case,reviews-138249-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3382
1183,0.8069344295280391,133,6,5,1.3908744966168189e-05,0.0,0.2,4,5,other,goeswith,reviews-341750-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3495
1184,0.9745104618940515,134,1,3,0.0005077750186724901,0.0,0.3333333333333333,3,3,other,punct,reviews-210875-0004,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2706
1185,0.2395998470182981,135,2,2,0.0,0.0,1.0,1,2,first_upper,det,reviews-101864-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2544
1186,0.3797633454287175,136,1,3,0.09994524792307666,0.0,0.6666666666666666,3,2,other,punct,reviews-325741-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2942
1187,0.0917326649088812,137,10,9,1.6630021155201097e-07,-0.49818,1.0,8,2,other,conj,reviews-363482-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3028
1188,0.5755843553986779,138,4,8,0.00011771031337672337,0.27036,0.375,7,3,other,obl,reviews-025516-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3985
1189,0.959940998875308,139,1,4,0.09994524792307666,0.0,0.25,4,2,other,punct,reviews-139152-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2978
1190,0.16130185460156454,140,9,7,0.0,0.32073,0.8571428571428571,1,2,first_upper,root,reviews-038523-0002,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,4299
1191,0.12138174366476973,141,7,2,0.0006447610383881966,0.0,1.0,2,3,other,root,reviews-309258-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2775
1192,0.13542970861433234,142,6,3,0.0,0.6351100000000001,0.6666666666666666,1,3,first_upper,root,reviews-038523-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3438
1193,0.5323927255210175,143,1,5,0.09994524792307666,0.0,0.2,5,3,other,punct,reviews-061721-0002,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3095
1194,0.8425629311261189,144,3,4,0.022202272580076426,0.0,0.25,2,5,other,cop,reviews-212369-0003,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,2586
1195,0.3933615757320519,145,3,11,0.04855627529615195,0.0,0.9090909090909092,6,2,other,cc,reviews-047891-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,4290
1196,0.8311019251927705,146,5,5,7.992992895231653e-05,0.5854699999999999,0.2,3,5,other,root,reviews-245928-0004,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,5327
1197,0.17096872161721022,147,5,6,0.0,0.0,0.8333333333333334,1,3,first_upper,nsubj,reviews-275595-0004,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3825
1198,0.3021891296556303,148,1,9,0.09994524792307666,0.0,0.6666666666666666,9,2,other,punct,reviews-001325-0002,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,3911
1199,0.10702849581572726,149,7,4,1.8429087080172848e-05,0.71692,1.0,2,5,other,amod,reviews-251755-0001,970ae676427ee2a78b77b97b48ddb7a2817e4e8a3d3d503f704b15eb59f31301,6426
1200,0.6033125522639615,0,1,4,0.09994524792307666,0.0,0.5,4,2,other,punct,reviews-152281-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,59714
1201,0.538297248536199,1,4,6,4.0123705587185184e-05,0.48036999999999996,0.8333333333333334,4,4,other,amod,reviews-327867-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,28549
1202,0.55892413090217,2,4,7,0.0,0.0,0.5714285714285714,5,5,first_upper,compound,reviews-395218-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,26907
1203,0.4076561512562653,3,5,2,0.0,0.15754,1.0,1,3,first_upper,root,reviews-034320-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,25473
1204,0.3170848552972676,4,4,1,0.0003700482071053247,0.74339,1.0,1,3,other,root,reviews-005265-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,14155
1205,0.12602737368865236,5,2,3,0.0,0.0,1.0,1,1,first_upper,advmod,reviews-287360-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12769
1206,0.7154719644255925,6,8,3,0.0,0.70614,0.6666666666666666,1,7,first_upper,amod,reviews-283903-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15062
1207,0.6748996178974187,7,3,5,0.04855627529615195,0.0,0.4,3,6,other,cc,reviews-130647-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,29701
1208,0.26323914139192217,8,7,2,0.0,0.6812699999999999,1.0,1,2,other,amod,reviews-217747-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12964
1209,0.8291588883247054,9,7,4,0.0,0.0,0.25,2,7,all_upper,root,reviews-227515-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9620
1210,0.4220390420567788,10,3,5,0.0,0.0,0.2,1,4,all_upper,det,reviews-200566-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15460
1211,0.4361244328950469,11,3,11,0.13394493310165798,0.0,0.3636363636363637,5,3,other,det,reviews-369608-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,16517
1212,0.7391964722398572,12,7,4,1.8429087080172848e-05,0.71692,0.5,3,7,other,root,reviews-212369-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13827
1213,0.6145064820739314,13,3,7,0.0002791122277884751,0.0049299999999999995,0.5714285714285714,6,5,other,advmod,reviews-126134-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12256
1214,0.3068911626680881,14,5,8,1.4211108987171845e-05,0.25127,0.625,5,2,other,root,reviews-080814-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12297
1215,0.4071811424076657,15,11,9,0.0,0.22964,0.8888888888888888,2,3,first_upper,amod,reviews-295935-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,14372
1216,0.6119732332142622,16,7,9,0.00020486674243102733,0.47686999999999996,0.6666666666666666,8,5,other,obl,reviews-389298-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13088
1217,0.7160050294785181,17,1,7,0.09994524792307666,0.0,0.2857142857142857,7,5,other,punct,reviews-216281-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12264
1218,0.3603860188981134,18,4,5,0.0,0.67511,1.0,2,2,first_upper,root,reviews-005760-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12773
1219,0.6031161530609945,19,7,2,0.0006447610383881966,0.0,0.5,2,7,other,root,reviews-131965-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11915
1220,0.06797121601916299,20,8,3,0.0,0.0,1.0,2,1,first_upper,root,reviews-181696-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9164
1221,0.453204335217595,21,2,10,0.009691568137822845,0.0,0.7,9,3,other,obl,reviews-192399-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,17911
1222,0.9664776858423968,22,4,2,0.0,0.29207,0.5,1,7,first_upper,root,reviews-045972-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8741
1223,0.7014128404591402,23,4,8,0.0,0.0,0.625,2,6,first_upper,compound,reviews-307170-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,14155
1224,0.24014260185328085,24,5,3,6.484196430423408e-05,0.0,0.6666666666666666,2,1,other,root,reviews-058878-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12123
1225,0.0503131635861247,25,4,5,0.0,0.0,0.8,1,1,first_upper,nsubj,reviews-214912-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9617
1226,0.9430808715191984,26,7,5,0.0,0.0,0.2,4,7,first_upper,vocative,reviews-235190-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11400
1227,0.07929285014217946,27,5,3,0.0,0.23761,1.0,1,1,first_upper,compound,reviews-325741-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10172
1228,0.2957053527890967,28,1,6,0.09994524792307666,0.0,1.0,6,1,other,punct,reviews-304759-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,16072
1229,0.3903320921960858,29,5,7,0.0006918391164584659,0.64445,0.8571428571428571,3,3,other,amod,reviews-059685-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12192
1230,0.6949516514503498,30,7,4,1.8429087080172848e-05,0.71692,0.25,2,7,other,amod,reviews-251755-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12393
1231,0.6983073387957837,31,9,3,7.76773169958393e-05,0.0,0.3333333333333333,2,7,other,root,reviews-087368-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8885
1232,0.8372096632745945,32,4,5,0.0005246771674465945,0.0,0.6,4,7,other,root,reviews-304759-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13558
1233,0.6239511953589458,33,5,7,0.0006156736195676449,0.0,0.14285714285714285,6,7,other,advmod,reviews-325741-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12660
1234,0.3874375046890792,34,6,4,7.256736504087748e-07,0.0,0.75,3,2,other,root,reviews-048201-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10901
1235,0.7872854411235382,35,10,9,5.784223721799944e-05,0.15972,0.3333333333333333,7,7,other,amod,reviews-028996-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9292
1236,0.07246929584344007,36,7,8,1.9048933323230344e-06,0.0,1.0,4,1,other,compound,reviews-266955-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11335
1237,0.5254154711009902,37,2,5,0.019381276736916517,0.0,0.4,3,5,other,cop,reviews-354555-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12032
1238,0.8135495774875889,38,4,5,0.001682731367890598,0.17826,0.4,3,7,other,conj,reviews-341750-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8012
1239,0.78092053097222,39,4,4,0.0,0.0,0.25,4,7,first_upper,xcomp,reviews-193257-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9508
1240,0.9003031648927464,40,1,3,0.09994524792307666,0.0,0.3333333333333333,3,6,other,punct,reviews-329807-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13405
1241,0.13571163298958688,41,4,8,0.00011771031337672337,0.27036,1.0,7,1,other,obl,reviews-025516-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9495
1242,0.8923870644765288,42,6,2,6.42977090664275e-05,0.6351100000000001,1.0,1,7,other,root,reviews-216281-0007,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,7789
1243,0.5375858737246026,43,9,3,0.0,0.0,0.6666666666666666,1,6,first_upper,root,reviews-087368-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11591
1244,0.04633918305584328,44,2,6,0.037126718765600086,0.0,1.0,2,1,other,mark,reviews-343336-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,17440
1245,0.6467432498551029,45,8,3,0.0,0.14024,0.6666666666666666,2,7,first_upper,amod,reviews-357217-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10303
1246,0.9828763531860574,46,3,11,0.00012315286575478922,0.19879000000000002,0.09090909090909093,2,7,other,root,reviews-047891-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13841
1247,0.9860812514052756,47,4,4,0.0004278148533180732,0.11075,0.25,2,7,other,root,reviews-224117-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9325
1248,0.4263663428078857,48,1,5,0.0005077750186724901,0.0,0.8,5,3,other,punct,reviews-256677-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10892
1249,0.5757795619249793,49,4,4,0.0,0.36885999999999997,0.25,1,7,first_upper,root,reviews-139152-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,5433
1250,0.2343689855254596,50,4,7,0.0002477117242072454,0.52159,0.8571428571428571,2,2,other,amod,reviews-206303-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11134
1251,0.8150773595860703,51,7,2,0.0,0.0,0.5,2,7,first_upper,root,reviews-343813-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,6835
1252,0.908211489764807,52,1,6,0.0017486920790725454,-0.19821,0.3333333333333333,3,7,other,nsubj,reviews-335490-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8521
1253,0.7783410472583585,53,7,8,8.768556609106031e-06,0.63321,0.25,7,7,other,conj,reviews-335490-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10945
1254,0.2068723807400803,54,3,6,0.0,0.0,0.8333333333333334,1,1,first_upper,cc,reviews-264993-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11518
1255,0.8707063232451691,55,5,7,0.00010416440523575958,0.15980999999999998,0.14285714285714285,4,7,other,obl,reviews-038523-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13514
1256,0.9925088462759296,56,1,8,0.0005077750186724901,0.0,0.125,8,7,other,punct,reviews-314938-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10959
1257,0.5892186140179094,57,4,6,0.00985263745181149,0.0,0.3333333333333333,2,6,other,mark,reviews-343813-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9796
1258,0.339417037295388,58,2,9,0.009691568137822845,0.0,0.5555555555555556,1,3,other,nsubj,reviews-005265-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12659
1259,0.2056356012126488,59,7,3,0.0,0.7202,1.0,1,3,all_upper,amod,reviews-089136-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,14201
1260,0.6377471801007086,60,2,4,0.0015457151117727911,0.14271,0.5,3,7,other,advmod,reviews-374344-0007,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9880
1261,0.5852552443643955,61,8,3,0.0,0.0,1.0,3,6,first_upper,nmod,reviews-192399-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15058
1262,0.4930894723537214,62,10,5,1.3606380945164532e-06,0.52425,0.8,4,4,other,root,reviews-030430-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,17622
1263,0.3601643938708809,63,5,6,0.0,-0.70536,0.6666666666666666,5,4,all_upper,root,reviews-346563-0005,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10741
1264,0.7253553176176379,64,10,7,0.0,0.0,0.14285714285714285,2,7,first_upper,obj,reviews-124492-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,23687
1265,0.409202830297243,65,7,7,0.0006447610383881966,0.0,0.42857142857142855,3,4,other,root,reviews-187163-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,20965
1266,0.4804262159860338,66,5,2,1.4211108987171845e-05,0.0,1.0,1,6,other,root,reviews-002317-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11283
1267,0.14644152232966826,67,4,5,0.0,0.3242,0.8,4,1,first_upper,parataxis,reviews-046500-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,18188
1268,0.4000915981707751,68,4,11,0.0,0.0,0.8181818181818182,1,4,first_upper,case,reviews-048644-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15365
1269,0.2477105270697251,69,7,6,0.0001971111052922835,0.0,0.8333333333333334,5,2,other,conj,reviews-014764-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9787
1270,0.1356714417521543,70,8,4,0.00035293440351651773,0.08507999999999999,1.0,3,1,other,root,reviews-290238-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8021
1271,0.6157299507938685,71,5,2,0.0,0.38500999999999996,0.5,2,7,first_upper,root,reviews-210153-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13515
1272,0.4677021829927541,72,4,2,0.0,0.27525,1.0,1,4,all_upper,root,reviews-241108-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10284
1273,0.298327468553556,73,2,8,0.037126718765600086,0.0,0.75,4,2,other,case,reviews-229100-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13381
1274,0.9231128110187712,74,7,6,0.0001284139997202528,0.0,0.16666666666666666,2,7,other,root,reviews-124492-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,16102
1275,0.4273171877223421,75,5,8,0.0009044312596261367,0.21994,0.5,4,3,other,iobj,reviews-374344-0006,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10929
1276,0.6375659733750172,76,5,7,0.0006918391164584659,0.64445,0.42857142857142855,6,6,other,amod,reviews-392826-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12477
1277,0.8828416539295705,77,2,9,0.019381276736916517,0.0,0.2222222222222222,3,6,other,cop,reviews-363482-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10619
1278,0.3611862310640803,78,2,7,0.019381276736916517,0.0,0.5714285714285714,5,2,other,cop,reviews-118668-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,13571
1279,0.7084262667508257,79,7,1,0.0,0.0,1.0,1,7,first_upper,root,reviews-206303-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12010
1280,0.3470145084537517,80,6,10,0.0002258961600918316,0.0323,0.7,4,2,other,advmod,reviews-268952-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12608
1281,0.2115854320461925,81,6,2,0.0,0.0,1.0,1,1,first_upper,compound,reviews-226715-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,7863
1282,0.21632318657112412,82,10,10,1.7461522212961148e-05,0.41095,0.7,8,1,other,amod,reviews-138249-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12015
1283,0.20260042913199985,83,4,1,0.0006835694604840159,0.74339,1.0,1,1,other,root,reviews-104703-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8992
1284,0.39858553128658736,84,8,4,0.0,0.0,0.5,4,4,first_upper,nmod,reviews-329807-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,16485
1285,0.7057042849416044,85,2,7,0.037126718765600086,0.0,0.42857142857142855,4,7,other,mark,reviews-166983-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,16196
1286,0.5545953440790865,86,5,2,0.0009044312596261367,0.21994,0.5,2,6,other,root,reviews-302465-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10905
1287,0.4079216975099689,87,3,5,0.0013466084039418836,0.0,0.6,4,3,other,conj,reviews-283903-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10173
1288,0.6321663753612004,88,3,10,0.0006554496065306757,0.0,0.3,2,6,other,obj,reviews-034858-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,12678
1289,0.22184931733804086,89,5,9,0.0009044312596261367,0.21994,1.0,2,1,other,nsubj,reviews-353891-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10833
1290,0.4363402741784872,90,3,6,0.00607340467148784,0.0,0.6666666666666666,3,2,other,cop,reviews-030395-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11126
1291,0.8213880858919829,91,6,3,0.0,0.6351100000000001,0.6666666666666666,1,7,first_upper,root,reviews-038523-0003,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,7801
1292,0.9549171064970507,92,5,4,0.0,0.40213000000000004,0.25,1,7,first_upper,root,reviews-034320-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,7538
1293,0.7993218581547588,93,3,3,0.0006554496065306757,0.0,0.3333333333333333,2,7,other,obj,reviews-210875-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9209
1294,0.10211851274652316,94,4,3,0.0,0.0,1.0,3,1,first_upper,obj,reviews-256677-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,11400
1295,0.1742004022286059,95,8,6,0.0,-0.72064,0.8333333333333334,5,1,all_upper,root,reviews-346563-0006,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,7756
1296,0.3057179154714915,96,6,11,0.0002258961600918316,0.0323,0.8181818181818182,4,2,other,advmod,reviews-270889-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15700
1297,0.3766210111539632,97,5,2,0.0,0.06732,0.5,2,4,other,root,reviews-171877-0001,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10908
1298,0.8235924734296239,98,6,4,0.0,-0.07997,0.25,3,7,first_upper,obl,reviews-001325-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,10353
1299,0.06586939636164058,99,1,5,0.0005077750186724901,0.0,0.8,5,1,other,punct,reviews-245928-0004,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,15209
1300,0.18956580294769765,100,3,7,0.13394493310165798,0.0,1.0,5,1,other,det,reviews-047891-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8069
1301,0.8851352133727393,101,2,10,0.037126718765600086,0.0,0.1,3,7,other,case,reviews-086914-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,8908
1302,0.5926034451828255,102,4,10,0.00043067219331655775,0.1187,0.3,2,6,other,aux,reviews-025894-0005,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,14949
1303,0.1193495934679536,103,6,2,6.42977090664275e-05,0.6351100000000001,1.0,2,1,other,root,reviews-255757-0002,7805442d397d8fe6b4fbef02239a594ba15a5b9e5aac32d4e9c7256c49d823ae,9710
